,location_name,charge_point_operator,owner,full_address,region,island,is_open_24_hours,car_park_count,has_carpark_cost,max_time_limit,number_of_connectors,connectors_list,has_charging_cost,has_tourist_attraction,latitude,longitude,current_type,operative_status_connectors,inoperative_status_connectors,unknown_status_connectors,ac_type_1_tethered_connector,ac_type_2_socketed_connector,dc_type_1_tethered_connector,dc_type_2_tethered_connector,dc_type_1_ccs_connector,dc_type_2_ccs_connector,dc_type_2_socketed_connector,dc_chademo_connector,ac_type_2_tethered_connector,min_ac_type_1_tethered_power_kw,max_ac_type_1_tethered_power_kw,min_ac_type_2_socketed_power_kw,max_ac_type_2_socketed_power_kw,min_dc_type_1_ccs_power_kw,max_dc_type_1_ccs_power_kw,min_dc_type_2_ccs_power_kw,max_dc_type_2_ccs_power_kw,min_dc_type_1_tethered_power_kw,max_dc_type_1_tethered_power_kw,min_dc_type_2_tethered_power_kw,max_dc_type_2_tethered_power_kw,min_dc_type_2_socketed_power_kw,max_dc_type_2_socketed_power_kw,min_dc_chademo_power_kw,max_dc_chademo_power_kw,min_ac_type_2_tethered_power_kw,max_ac_type_2_tethered_power_kw,date_first_operational,operational_month,operational_year
358,Mt Roskill,ChargeNet NZ,ChargeNet NZ,"53 May Rd, Auckland 1041, New Zealand",Auckland,North,True,1,False,Unlimited,4,"{DC, 200 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.908172,174.735289,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,200,200,,,,,,,50,50,,,2025-09-20,9,2025
359,New Lynn,ChargeNet NZ,ChargeNet NZ,"2/6 Crown Lynn Place, Auckland 0600, New Zealand",Auckland,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.90989,174.685797,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2023-04-16,4,2023
360,Botany HPC,ChargeNet NZ,ChargeNet NZ,"588 Chapel Rd, Auckland 2013, New Zealand",Auckland,North,True,1,True,Unlimited,4,"{DC, 200 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.934325,174.914692,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,200,200,,,,,,,50,50,,,2025-12-02,12,2025
361,Highbrook,ChargeNet NZ,Goodman Property Services (NZ) Ltd,"Wilson Carpark - 60 Highbrook drive, Auckland 2013, New Zealand",Auckland,North,True,1,True,Unlimited,4,"{DC, 150 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.937812,174.874649,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2022-05-18,5,2022
362,Hello Stranger Cafe,ChargeNet NZ,Hello Stranger Cafe,"27a Smales Road, Auckland 2013, New Zealand",Auckland,North,True,1,True,Unlimited,3,"{AC, 43 kW, Type 2 Tethered, Status: Unknown, Count:1},{DC, 50 kW, Type 2 CCS, Status: Unknown, Count:1},{DC, 50 kW, CHAdeMO, Status: Unknown, Count:1}",True,False,-36.943471,174.900477,Mixed,0,0,3,False,False,False,False,False,True,False,True,True,,,,,,,50,50,,,,,,,50,50,43,43,,,
363,Piha,ChargeNet NZ,ChargeNet NZ,"20 Seaview Road, Auckland 0772, New Zealand",Auckland,North,True,1,True,Unlimited,1,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:1}",True,False,-36.953497,174.472718,AC,1,0,0,False,True,False,False,False,False,False,False,False,,,7,7,,,,,,,,,,,,,,,2024-02-18,2,2024
364,Pavillion Drive,ChargeNet NZ,Motorcorp Distributors,"120 Pavillion Drive, Auckland 2022, New Zealand",Auckland,North,True,1,True,Unlimited,2,"{DC, 46 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-36.9820534761046,174.772292483404,DC,2,0,0,False,False,False,False,False,True,False,False,False,,,,,,,46,46,,,,,,,,,,,2024-12-16,12,2024
365,Manukau,ChargeNet NZ,ChargeNet NZ,"6 Cavendish Drive, Auckland 2104, New Zealand",Auckland,North,True,1,False,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 200 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-36.988096,174.879214,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,200,200,,,,,,,50,50,,,2025-03-26,3,2025
366,Amble + Birch Café,ChargeNet NZ,Goodman Property Services (NZ) Ltd,"Amble & Birch - 88 Plunket Avenue, Auckland 2104, New Zealand",Auckland,North,True,1,True,Unlimited,2,"{DC, 150 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-36.995059,174.866428,DC,2,0,0,False,False,False,False,False,True,False,False,False,,,,,,,150,150,,,,,,,,,,,2022-03-02,3,2022
367,Due Drop,ChargeNet NZ,ChargeNet NZ,"Due Drop Events Centre, Manukau, New Zealand",Auckland,North,True,1,True,Unlimited,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-36.99898,174.886934,AC,2,0,0,False,True,False,False,False,False,False,False,False,,,7,7,,,,,,,,,,,,,,,2024-02-18,2,2024
368,Tairua,ChargeNet NZ,ChargeNet NZ,"6 Tokoroa Rd, Tairua 3508, New Zealand",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.000794,175.850207,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2024-02-28,2,2024
369,Takanini,ChargeNet NZ,ChargeNet NZ,"30 Walters Road, Auckland 2112, New Zealand",Auckland,North,True,1,True,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-37.0489291792432,174.932444195225,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-12-16,12,2024
370,Takanini,ChargeNet NZ,ChargeNet NZ,"345 Great South Rd, Takanini 2112, NZ",Auckland,North,True,1,False,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-37.053386,174.931804,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2018-06-14,6,2018
371,Thames HPC,ChargeNet NZ,ChargeNet NZ,"100 Mary Street, Thames 3500, New Zealand",Waikato,North,True,1,True,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-37.138462,175.539845,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-05-02,5,2024
372,Thames,ChargeNet NZ,ChargeNet NZ,"505 Mackay Street, Thames 3500, New Zealand",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.139161,175.543117,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-09-01,9,2016
373,Bombay HPC,ChargeNet NZ,ChargeNet NZ,"Mill Rd, Bombay 2675, NZ",Auckland,North,True,1,False,Unlimited,18,"{DC, 300 kW, Type 2 CCS, Status: Operative, Count:12},{DC, 50 kW, CHAdeMO, Status: Operative, Count:6}",True,False,-37.192743,174.983637,DC,18,0,0,False,False,False,False,False,True,False,True,False,,,,,,,300,300,,,,,,,50,50,,,2020-08-07,8,2020
374,Whangamatā,ChargeNet NZ,ChargeNet NZ,"100 Hetherington Road, Whangamatā 3620, New Zealand",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-37.203677,175.873856,DC,1,1,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2017-12-12,12,2017
375,Svendsen Road,ChargeNet NZ,Ebbett Pukekohe,"6 Stevenson Road, Auckland 2120, New Zealand",Auckland,North,True,1,True,Unlimited,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-37.2098911,174.9124051,DC,2,0,0,False,False,False,False,False,True,False,False,False,,,,,,,75,75,,,,,,,,,,,2023-10-29,10,2023
376,Waihi,ChargeNet NZ,ChargeNet NZ,"35 Kenny Street, Waihi 3610, NZ",Waikato,North,True,1,False,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 75 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-37.393211,175.839003,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,50,50,,,2023-11-07,11,2023
377,Te Araroa,ChargeNet NZ,Firstlight Network Ltd,"20 Rata St, Te Araroa 4082, New Zealand",Northland,North,True,1,False,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.63379,178.369254,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2025-05-13,5,2025
378,Morrinsville,ChargeNet NZ,ChargeNet NZ,"79/89-97 Thames St, Morrinsville 3300, NZ",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.660023,175.521991,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2023-11-06,11,2023
379,Farmer Autovillage,ChargeNet NZ,Farmer Autovillage,"44 Maru Street, Mount Maunganui 3116, New Zealand",Bay of Plenty,North,True,1,True,Unlimited,2,"{DC, 175 kW, CHAdeMO, Status: Operative, Count:1},{DC, 175 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-37.66514,176.19705,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,175,175,,,,,,,175,175,,,2021-11-03,11,2021
380,Bayfair,ChargeNet NZ,ChargeNet NZ,"19 Girven Road, Tauranga 3116, New Zealand",Bay of Plenty,North,True,1,False,Unlimited,6,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:3},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:3}",True,False,-37.674151,176.225536,DC,6,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2016-03-02,3,2016
381,Tauranga CBD,ChargeNet NZ,GoTo Car Share,"148 Durham Street, Tauranga 3110, New Zealand",Bay of Plenty,North,True,1,True,Unlimited,2,"{DC, 30 kW, Type 2 CCS, Status: Unknown, Count:1},{DC, 30 kW, CHAdeMO, Status: Unknown, Count:1}",True,False,-37.686622,176.16746,DC,0,0,2,False,False,False,False,False,True,False,True,False,,,,,,,30,30,,,,,,,30,30,,,2022-06-06,6,2022
382,Bethlehem,ChargeNet NZ,ChargeNet NZ,"Bethlehem Road, Tauranga 3110, New Zealand",Bay of Plenty,North,True,1,True,Unlimited,6,"{DC, 150 kW, Type 2 CCS, Status: Operative, Count:4},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2}",True,False,-37.692485,176.109802,DC,6,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-07-17,7,2024
383,Cameron Road,ChargeNet NZ,ChargeNet NZ,"476 Cameron Road, Tauranga 3110, New Zealand",Bay of Plenty,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.695622,176.16147,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2020-10-07,10,2020
384,Tauriko,ChargeNet NZ,ChargeNet NZ,"North Beach Kaurikura Drive, Tauranga 3110, New Zealand",Bay of Plenty,North,True,1,True,Unlimited,15,"{DC, 300 kW, Type 2 CCS, Status: Operative, Count:10},{DC, 50 kW, CHAdeMO, Status: Operative, Count:5}",True,False,-37.738023,176.104828,DC,15,0,0,False,False,False,False,False,True,False,True,False,,,,,,,300,300,,,,,,,50,50,,,2024-08-01,8,2024
385,Te Kaha,ChargeNet NZ,Horizon Networks,"11 Te Kaha Hotel Rd, Te Kaha 3199, NZ",Bay of Plenty,North,True,1,False,Unlimited,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,False,-37.740247,177.675372,Mixed,3,0,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2018-02-16,2,2018
386,Te Rapa,ChargeNet NZ,Ebbett Pukekohe,"51-55 Te Kowhai East Road, Burbush 3200, New Zealand",Waikato,North,True,1,True,Unlimited,2,"{DC, 175 kW, CHAdeMO, Status: Operative, Count:1},{DC, 175 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-37.746053,175.224922,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,175,175,,,,,,,175,175,,,2022-08-11,8,2022
387,Hamilton,ChargeNet NZ,ChargeNet NZ,"4 Gordonton Road, Hamilton 3210, New Zealand",Waikato,North,True,1,True,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-37.749062,175.294418,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-12-02,12,2024
388,Te Puke,ChargeNet NZ,ChargeNet NZ,"12 Jocelyn St, Te Puke 3119, New Zealand",Bay of Plenty,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.783496,176.327311,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2020-11-30,11,2020
389,Matamata,ChargeNet NZ,ChargeNet NZ,"45 Waharoa Rd, Matamata 3400, NZ",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.803753,175.769951,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2018-12-20,12,2018
390,Tamahere,ChargeNet NZ,ChargeNet NZ,"Four Square, Tamahere 3283, New Zealand",Waikato,North,True,1,True,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 75 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 75 kW, Type 2 CCS, Status: Operative, Count:1}",True,False,-37.829365,175.352262,DC,3,1,0,False,False,False,False,False,True,False,True,False,,,,,,,75,75,,,,,,,50,50,,,2023-11-28,11,2023
391,Ruatoria,ChargeNet NZ,Firstlight Network Ltd,"146 Waiomatatini Road, Ruatoria 4032, New Zealand",Gisborne,North,True,1,False,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.891379,178.317528,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2024-04-09,4,2024
392,Cambridge,ChargeNet NZ,ChargeNet NZ,"73 Queen St, Cambridge 3434, New Zealand",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.891785,175.466957,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2024-04-08,4,2024
393,Whakatāne,ChargeNet NZ,Horizon Networks,"31 Quay Street, Whakatāne 3120, NZ",Bay of Plenty,North,True,1,False,Unlimited,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,False,-37.949836,176.998989,Mixed,3,0,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2018-02-15,2,2018
394,Whakatāne,ChargeNet NZ,ChargeNet NZ,"45 King Street, Whakatāne 3120, New Zealand",Bay of Plenty,North,True,1,True,Unlimited,4,"{DC, 150 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-37.9605867085518,176.982833291478,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,150,150,,,,,,,50,50,,,2024-12-07,12,2024
395,Tirau,ChargeNet NZ,ChargeNet NZ,"3 Station St, Tirau 3410, NZ",Waikato,North,True,1,False,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-37.978411,175.758459,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2019-08-09,8,2019
396,Pirongia,ChargeNet NZ,ChargeNet NZ,"270 Crozier St, Pirongia 3802, NZ",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-37.991647,175.200302,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2018-11-01,11,2018
397,Te Awamutu,ChargeNet NZ,ChargeNet NZ,"10 Scout Lane, Te Awamutu 3800, New Zealand",Waikato,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-38.008473,175.328916,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2023-05-10,5,2023
398,Opotiki,ChargeNet NZ,Horizon Networks,"70 Bridge Street, Opotiki 3122, NZ",Bay of Plenty,North,True,1,False,Unlimited,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,False,-38.012522,177.283381,Mixed,3,0,0,False,True,False,False,False,True,False,True,False,,,22,22,,,50,50,,,,,,,50,50,,,2018-02-16,2,2018
399,Kawerau,ChargeNet NZ,ChargeNet NZ,"6-14 Islington Street, Kawerau 3127, New Zealand",Bay of Plenty,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-38.085223,176.701745,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2020-02-21,2,2020
400,Tokomaru Bay,ChargeNet NZ,Firstlight Network Ltd,"25 Waitangi Street, Tokomaru Bay 4079, New Zealand",Gisborne,North,True,1,False,Unlimited,2,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-38.130411,178.314844,DC,2,0,0,False,False,False,False,False,True,False,True,False,,,,,,,25,25,,,,,,,25,25,,,2020-10-27,10,2020
401,Rotorua,ChargeNet NZ,Unison Networks Limited,"1134 Haupapa Street, Rotorua 3010, New Zealand",Bay of Plenty,North,True,1,False,Unlimited,2,"{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,False,-38.136053,176.25273,DC,0,2,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-09-28,9,2016
402,Rotorua HPC,ChargeNet NZ,ChargeNet NZ,"Rotorua Central Mall, Rotorua 3010, New Zealand",Bay of Plenty,North,True,1,True,Unlimited,6,"{DC, 300 kW, Type 2 CCS, Status: Operative, Count:4},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2}",True,False,-38.141967,176.251265,DC,6,0,0,False,False,False,False,False,True,False,True,False,,,,,,,300,300,,,,,,,50,50,,,2022-09-04,9,2022
